days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,pledge_delta,onboards_delta,renews_delta,scheduled_pledge_release,day_onboard_pledge,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi,duration_return_per_sector,duration_sector_roi,duration_roi_annualized
152,2021-03-16,101114349.53035876,19165705.563802157,0.0,0.0,24565174.11771606,49130348.23543212,24565174.11771606,17066618.96177341,0.0,0.0,0.0,0.0,0.0,110047243.42363423,3.817103084253872e+18,3.8181924866148925e+18,3.465312649726125e+16,0.0,15500083.999383714,4.256433910003973e+18,3.817103084253872e+18,3.061965609388768e+20,96.56924145261627,23178789.718496058,38678873.71787977,361567.6500782594,0.0,0.0032537306336893968,0.47051401476592186,inf,0.6944086565725394,inf,inf
153,2021-03-17,96000976.68298884,19193403.711378764,2343021.235247555,0.0,26908185.35296377,51608062.01869565,24699876.66573189,17066618.96177341,2343011.235247712,2343021.235247555,-9.999999843067506,9.999999843067506,2343021.235247555,110695382.08333182,3.8519661927889633e+18,3.8530471347667927e+18,3.5865451718478868e+16,0.0,15599609.221040903,4.264524699950769e+18,3.8519661927889633e+18,3.1004852713166576e+20,97.67803280124757,23440832.146917127,39040441.36795803,361567.6500782594,2.244655867314658,0.0032242974000818957,0.46785729679482924,0.20843163694154127,0.6911930482416736,0.3079282923972512,0.0694142913100535
154,2021-03-18,96509286.95983855,19256238.761583794,304997.16022915655,0.0,27213181.312978107,52048179.71269712,24834998.399719022,17066618.96177341,304995.9600143354,304997.16022915655,-1.20021482117228,1.20021482117228,304997.16022915655,111343520.7430294,3.884874781966729e+18,3.885968117354201e+18,3.542546151600987e+16,0.0,15699102.947396344,4.2726308691759334e+18,3.884874781966729e+18,3.139334019136325e+20,98.7939371972639,23704462.78192032,39403565.72931667,363124.3613586351,0.2958217671693769,0.003210746376330226,0.46522895330640496,1.5726663989537712,0.6880068323748649,2.32574782768077,0.3504307827059092
155,2021-03-19,97029461.83901905,19307878.531553257,305439.0841661391,0.0,27518620.034199215,52489073.71261156,24970453.678412355,17066618.96177341,305438.7212211097,305439.0841661391,-0.362945029417001,0.362945029417001,305439.0841661391,111991659.40272698,3.916340914968068e+18,3.9174179205293015e+18,3.5414222573581028e+16,0.0,15798565.188416976,4.2807524469129805e+18,3.916340914968068e+18,3.1784974282860056e+20,99.91649155283854,23969570.530266497,39768135.718683474,364569.98936680704,0.29634441353342555,0.0031976494991311807,0.4626136633666588,1.5610676032348396,0.6848341219261492,2.310939874859172,0.3489250618564168
156,2021-03-20,97551275.71714565,19348778.744636513,315776.6273493597,0.0,27834396.30198283,52941006.10765149,25106609.805668663,17066618.96177341,315776.2677836172,315776.6273493597,-0.3595657424883301,0.3595657424883301,315776.6273493597,112639798.06242457,3.9552959247454044e+18,3.9564828055147643e+18,3.654936654490072e+16,0.0,15897995.954066439,4.2888894624509875e+18,3.9552959247454044e+18,3.2180503875334596e+20,101.0477880693037,24236647.591169238,40134643.54523568,366507.8265522048,0.29685883297386995,0.0031829060428633996,0.4600097499472307,1.5495909127545535,0.6816744590293573,2.296291648796448,0.3474306050677043
157,2021-03-21,98028014.40845212,19438557.29932398,313230.97467643453,0.0,28147625.68754334,53391134.74643431,25243509.058890976,17066618.96177341,313229.3855605086,313230.97467643453,-1.5891159259608405,1.5891159259608405,313230.97467643453,113287936.72212215,3.9954136337093755e+18,3.9965044371604767e+18,3.619185862779415e+16,0.0,15997395.254305258,4.297041945134709e+18,3.9954136337093755e+18,3.2580045238705534e+20,102.18809686008939,24505755.51600957,40503150.77031483,368507.225079149,0.29737445786690414,0.003168221639566973,0.45741958963807217,1.5381939421401127,0.6785294901112655,2.2817342652036205,0.34594047351194135
158,2021-03-22,98569643.04943205,19463130.293698024,314746.5402607303,0.0,28462363.461674348,53843307.90195223,25380944.440277893,17066618.96177341,314737.77413100755,314746.5402607303,-8.766129722754247,8.766129722754247,314746.5402607303,113936075.38181973,4.031757578248651e+18,4.032951369082831e+18,3.631575081941227e+16,0.0,16096763.099090919,4.30520992436468e+18,4.031757578248651e+18,3.29832209965304e+20,103.33628069843087,24776623.802398246,40873386.90148917,370236.13117434084,0.2977938919497987,0.0031543193649825546,0.45484353503289754,1.5273769789394265,0.6753991657247753,2.268008793943404,0.34453095108646203
159,2021-03-23,98909936.59054898,19713094.26819615,291688.92226485023,0.0,28754047.492629327,54272379.605962835,25518332.113333516,17066618.96177341,291684.03095498093,291688.92226485023,-4.891309869278493,4.891309869278493,291688.92226485023,114584214.04151732,4.056759166994219e+18,4.057955245049643e+18,3.3585195450659156e+16,0.0,16196099.498377645,4.3133934295973187e+18,4.056759166994219e+18,3.338889691322982e+20,104.48906325132089,25048477.9630396,41244577.46141724,371190.5599280745,0.2984158620898376,0.00314296480705618,0.4522807209749608,1.5156054969986898,0.6722827153235901,2.25283840683107,0.34296786943566326
160,2021-03-24,99323959.90021254,19895147.408293378,287056.93504348514,0.0,29041103.58660435,54697343.305089556,25656239.718485218,17066618.96177341,287056.09397502407,287056.93504348514,-0.8410684610914955,0.8410684610914955,287056.93504348514,115232352.7012149,4.0932359806417633e+18,4.094435844941054e+18,3.3041695280659904e+16,0.0,16295404.462116472,4.321592490345034e+18,4.0932359806417633e+18,3.3798220511294e+20,105.64965902052788,25322074.488490693,41617478.950607166,372901.4891899228,0.2985077218658114,0.0031293194205092713,0.44972800835990395,1.5065875199103587,0.6691775818627171,2.2417429528457338,0.3418211834940439
161,2021-03-25,99864233.40471457,19947741.700342555,309186.04444530036,0.0,29332591.845292404,55127345.08999189,25794753.2446995,17066618.96177341,291488.2586880546,309186.04444530036,-17697.78575724578,17697.78575724578,309186.04444530036,115880491.36091247,4.131724453891539e+18,4.133013910416687e+18,3.5558127750712736e+16,0.0,16394678.000255436,4.3298071361763364e+18,4.131724453891539e+18,3.421139295668315e+20,106.8185793911629,25597531.872107696,41992209.872363135,374730.9217559695,0.298765774977126,0.003115318919562136,0.4471881760227109,1.4967851523721163,0.6660860585960094,2.2294590424455616,0.3405482351791034
