days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,pledge_delta,onboards_delta,renews_delta,scheduled_pledge_release,day_onboard_pledge,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi,duration_return_per_sector,duration_sector_roi,duration_roi_annualized
152,2021-03-16,101114349.53035876,19165705.563802157,0.0,0.0,24565174.11771606,49130348.23543212,24565174.11771606,17066618.96177341,0.0,0.0,0.0,0.0,0.0,110047243.42363423,3.817103084253872e+18,3.8181924866148925e+18,3.465312649726125e+16,0.0,15500083.999383714,4.256433910003973e+18,3.817103084253872e+18,3.061965609388768e+20,96.56924145261627,23178789.718496058,38678873.71787977,361567.6500782594,0.0,0.0032537306336893968,0.47051401476592186,inf,0.47051401476592186,inf,inf
153,2021-03-17,95705689.72186957,19193403.711378764,2638308.1963668163,0.0,27203472.314083032,51903348.97981492,24699876.66573189,17066618.96177341,2638298.196366973,2638308.1963668163,-9.999999843067506,9.999999843067506,2638308.1963668163,110695382.08333182,3.8519661927889633e+18,3.8530471347667927e+18,3.5865451718478868e+16,0.0,15599609.221040903,4.264524699950769e+18,3.8519661927889633e+18,3.1004852713166576e+20,97.67803280124757,23440832.146917127,39040441.36795803,361567.6500782594,2.5275460092590327,0.0032242974000818957,0.46785729679482924,0.18510337500522286,0.46785729679482924,0.18510337500522286,0.1851033750052229
154,2021-03-18,96214734.48834859,19256238.761583794,304262.6705998668,0.0,27507733.784468077,52342732.18418709,24834998.399719022,17066618.96177341,304261.4703850456,304262.6705998668,-1.20021482117228,1.20021482117228,304262.6705998668,111343520.7430294,3.884874781966729e+18,3.885968117354201e+18,3.542546151600987e+16,0.0,15699102.947396344,4.2726308691759334e+18,3.884874781966729e+18,3.139334019136325e+20,98.7939371972639,23704462.78192032,39403565.72931667,363124.3613586351,0.29510937358531586,0.003210746376330226,0.46522895330640496,1.5764628132759317,0.46522895330640496,1.5764628132759317,1.5764628132759317
155,2021-03-19,96735640.40817538,19307878.531553257,304708.04351982934,0.0,27812441.465042878,52782895.14345522,24970453.678412355,17066618.96177341,304707.68057479995,304708.04351982934,-0.362945029417001,0.362945029417001,304708.04351982934,111991659.40272698,3.916340914968068e+18,3.9174179205293015e+18,3.5414222573581028e+16,0.0,15798565.188416976,4.2807524469129805e+18,3.916340914968068e+18,3.1784974282860056e+20,99.91649155283854,23969570.530266497,39768135.718683474,364569.98936680704,0.29563514015346115,0.0031976494991311807,0.4626136633666588,1.5648128403359656,0.4626136633666588,1.5648128403359656,1.5648128403359656
156,2021-03-20,97258205.45887956,19348778.744636513,315025.45477179583,0.0,28127466.56024893,53234076.36591758,25106609.805668663,17066618.96177341,315025.09520605335,315025.45477179583,-0.3595657424883301,0.3595657424883301,315025.45477179583,112639798.06242457,3.9552959247454044e+18,3.9564828055147643e+18,3.654936654490072e+16,0.0,15897995.954066439,4.2888894624509875e+18,3.9552959247454044e+18,3.2180503875334596e+20,101.0477880693037,24236647.591169238,40134643.54523568,366507.8265522048,0.2961526622334659,0.0031829060428633996,0.4600097499472307,1.55328588464483,0.4600097499472307,1.55328588464483,1.55328588464483
157,2021-03-21,97735684.66592851,19438557.29932398,312490.45893393504,0.0,28439955.43006694,53683464.488957904,25243509.058890976,17066618.96177341,312488.8698180091,312490.45893393504,-1.5891159259608405,1.5891159259608405,312490.45893393504,113287936.72212215,3.9954136337093755e+18,3.9965044371604767e+18,3.619185862779415e+16,0.0,15997395.254305258,4.297041945134709e+18,3.9954136337093755e+18,3.2580045238705534e+20,102.18809686008939,24505755.51600957,40503150.77031483,368507.225079149,0.2966714288395381,0.003168221639566973,0.45741958963807217,1.5418390352833018,0.45741958963807217,1.5418390352833018,1.541839035283302
158,2021-03-22,98278053.07390751,19463130.293698024,314006.773261692,0.0,28753953.437198907,54134897.87747679,25380944.440277893,17066618.96177341,313998.00713196927,314006.773261692,-8.766129722754247,8.766129722754247,314006.773261692,113936075.38181973,4.031757578248651e+18,4.032951369082831e+18,3.631575081941227e+16,0.0,16096763.099090919,4.30520992436468e+18,4.031757578248651e+18,3.29832209965304e+20,103.33628069843087,24776623.802398246,40873386.90148917,370236.13117434084,0.297093969740655,0.0031543193649825546,0.45484353503289754,1.5309753187853268,0.45484353503289754,1.5309753187853268,1.5309753187853268
159,2021-03-23,98619027.73348574,19713094.26819615,291007.80380353064,0.0,29044956.34969257,54563288.46302608,25518332.113333516,17066618.96177341,291002.91249366134,291007.80380353064,-4.891309869278493,4.891309869278493,291007.80380353064,114584214.04151732,4.056759166994219e+18,4.057955245049643e+18,3.3585195450659156e+16,0.0,16196099.498377645,4.3133934295973187e+18,4.056759166994219e+18,3.338889691322982e+20,104.48906325132089,25048477.9630396,41244577.46141724,371190.5599280745,0.29771903565144636,0.00314296480705618,0.4522807209749608,1.5191528482057395,0.4522807209749608,1.5191528482057395,1.5191528482057395
160,2021-03-24,99033718.30563398,19895147.408293378,286389.67255881056,0.0,29331345.181182917,54987584.89966813,25656239.718485218,17066618.96177341,286388.8314903495,286389.67255881056,-0.8410684610914955,0.8410684610914955,286389.67255881056,115232352.7012149,4.0932359806417633e+18,4.094435844941054e+18,3.3041695280659904e+16,0.0,16295404.462116472,4.321592490345034e+18,4.0932359806417633e+18,3.3798220511294e+20,105.64965902052788,25322074.488490693,41617478.950607166,372901.4891899228,0.2978138420814524,0.0031293194205092713,0.44972800835990395,1.5100977349363864,0.44972800835990395,1.5100977349363864,1.5100977349363864
161,2021-03-25,99574706.88455208,19947741.700342555,308470.97002923465,0.0,29622118.365454905,55416871.6101544,25794753.2446995,17066618.96177341,290773.18427198887,308470.97002923465,-17697.78575724578,17697.78575724578,308470.97002923465,115880491.36091247,4.131724453891539e+18,4.133013910416687e+18,3.5558127750712736e+16,0.0,16394678.000255436,4.3298071361763364e+18,4.131724453891539e+18,3.421139295668315e+20,106.8185793911629,25597531.872107696,41992209.872363135,374730.9217559695,0.29807480018728555,0.003115318919562136,0.4471881760227109,1.50025488817483,0.4471881760227109,1.50025488817483,1.50025488817483
