days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,pledge_delta,onboards_delta,renews_delta,scheduled_pledge_release,day_onboard_pledge,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi,duration_return_per_sector,duration_sector_roi,duration_roi_annualized
152,2021-03-16,101114349.53035876,19165705.563802157,0.0,0.0,24565174.11771606,49130348.23543212,24565174.11771606,17066618.96177341,0.0,0.0,0.0,0.0,0.0,110047243.42363423,3.817103084253872e+18,3.8181924866148925e+18,3.465312649726125e+16,0.0,15500083.999383714,4.256433910003973e+18,3.817103084253872e+18,3.061965609388768e+20,96.56924145261627,23178789.718496058,38678873.71787977,361567.6500782594,0.0,0.0032537306336893968,0.47051401476592186,inf,0.6878557727720881,inf,inf
153,2021-03-17,95971380.57047115,19193403.711378764,2372617.347765245,0.0,26937781.46548146,51637658.131213345,24699876.66573189,17066618.96177341,2372607.347765402,2372617.347765245,-9.999999843067506,9.999999843067506,2372617.347765245,110695382.08333182,3.8519661927889633e+18,3.8530471347667927e+18,3.5865451718478868e+16,0.0,15599609.221040903,4.264524699950769e+18,3.8519661927889633e+18,3.1004852713166576e+20,97.67803280124757,23440832.146917127,39040441.36795803,361567.6500782594,2.2730094676205974,0.0032242974000818957,0.46785729679482924,0.2058316533474828,0.6846370565363064,0.30120290579035264,0.06803689646606825
154,2021-03-18,96479764.46397372,19256238.761583794,304923.54357629403,0.0,27242703.808842935,52077702.20856195,24834998.399719022,17066618.96177341,304922.3433614729,304923.54357629403,-1.20021482117228,1.20021482117228,304923.54357629403,111343520.7430294,3.884874781966729e+18,3.885968117354201e+18,3.542546151600987e+16,0.0,15699102.947396344,4.2726308691759334e+18,3.884874781966729e+18,3.139334019136325e+20,98.7939371972639,23704462.78192032,39403565.72931667,363124.3613586351,0.29575036516574343,0.003210746376330226,0.46522895330640496,1.5730460824475496,0.681447737753035,2.3041315177113657,0.3482310705439362
155,2021-03-19,97000012.61412133,19307878.531553257,305365.81319900526,0.0,27548069.25909691,52518522.93750926,24970453.678412355,17066618.96177341,305365.45025397587,305365.81319900526,-0.362945029417001,0.362945029417001,305365.81319900526,111991659.40272698,3.916340914968068e+18,3.9174179205293015e+18,3.5414222573581028e+16,0.0,15798565.188416976,4.2807524469129805e+18,3.916340914968068e+18,3.1784974282860056e+20,99.91649155283854,23969570.530266497,39768135.718683474,364569.98936680704,0.2962733242625695,0.0031976494991311807,0.4626136633666588,1.5614421734326365,0.6782719301344216,2.289345258546832,0.34672017153426293
156,2021-03-20,97521901.78100452,19348778.744636513,315701.3385928175,0.0,27863770.238123983,52970380.04379264,25106609.805668663,17066618.96177341,315700.979027075,315701.3385928175,-0.3595657424883301,0.3595657424883301,315701.3385928175,112639798.06242457,3.9552959247454044e+18,3.9564828055147643e+18,3.654936654490072e+16,0.0,15897995.954066439,4.2888894624509875e+18,3.9552959247454044e+18,3.2180503875334596e+20,101.0477880693037,24236647.591169238,40134643.54523568,366507.8265522048,0.29678805467532776,0.0031829060428633996,0.4600097499472307,1.5499604606744022,0.675109176397744,2.2747181558108256,0.3452205153152068
157,2021-03-21,97998714.69295095,19438557.29932398,313156.7540364407,0.0,28176925.4030445,53420434.461935475,25243509.058890976,17066618.96177341,313155.16492051474,313156.7540364407,-1.5891159259608405,1.5891159259608405,313156.7540364407,113287936.72212215,3.9954136337093755e+18,3.9965044371604767e+18,3.619185862779415e+16,0.0,15997395.254305258,4.297041945134709e+18,3.9954136337093755e+18,3.2580045238705534e+20,102.18809686008939,24505755.51600957,40503150.77031483,368507.225079149,0.29730399445694444,0.003168221639566973,0.45741958963807217,1.5385585063315241,0.6719611229921788,2.2601819535576144,0.3437251933342884
158,2021-03-22,98540417.4795256,19463130.293698024,314672.39466602664,0.0,28491589.031580802,53872533.471858695,25380944.440277893,17066618.96177341,314663.6285363039,314672.39466602664,-8.766129722754247,8.766129722754247,314672.39466602664,113936075.38181973,4.031757578248651e+18,4.032951369082831e+18,3.631575081941227e+16,0.0,16096763.099090919,4.30520992436468e+18,4.031757578248651e+18,3.29832209965304e+20,103.33628069843087,24776623.802398246,40873386.90148917,370236.13117434084,0.29772373993097284,0.0031543193649825546,0.45484353503289754,1.5277368715654078,0.6688277189615621,2.2464709032495347,0.3423101640623414
159,2021-03-23,98880779.2879935,19713094.26819615,291620.6549138548,0.0,28783204.795184787,54301536.90851831,25518332.113333516,17066618.96177341,291615.7636039855,291620.6549138548,-4.891309869278493,4.891309869278493,291620.6549138548,114584214.04151732,4.056759166994219e+18,4.057955245049643e+18,3.3585195450659156e+16,0.0,16196099.498377645,4.3133934295973187e+18,4.056759166994219e+18,3.338889691322982e+20,104.48906325132089,25048477.9630396,41244577.46141724,371190.5599280745,0.29834602035487656,0.00314296480705618,0.4522807209749608,1.515960294818017,0.6657081919424174,2.2313292168287377,0.3407422703628682
160,2021-03-24,99294869.47624697,19895147.408293378,286990.0564535859,0.0,29070194.01056991,54726433.72905513,25656239.718485218,17066618.96177341,286989.21538512484,286990.0564535859,-0.8410684610914955,0.8410684610914955,286990.0564535859,115232352.7012149,4.0932359806417633e+18,4.094435844941054e+18,3.3041695280659904e+16,0.0,16295404.462116472,4.321592490345034e+18,4.0932359806417633e+18,3.3798220511294e+20,105.64965902052788,25322074.488490693,41617478.950607166,372901.4891899228,0.29843817546899853,0.0031293194205092713,0.44972800835990395,1.5069386068091053,0.6625999863549152,2.220225295619881,0.33958897411287103
161,2021-03-25,99835214.65144789,19947741.700342555,309114.37374641077,0.0,29361610.598559078,55156363.843258575,25794753.2446995,17066618.96177341,291416.587989165,309114.37374641077,-17697.78575724578,17697.78575724578,309114.37374641077,115880491.36091247,4.131724453891539e+18,4.133013910416687e+18,3.5558127750712736e+16,0.0,16394678.000255436,4.3298071361763364e+18,4.131724453891539e+18,3.421139295668315e+20,106.8185793911629,25597531.872107696,41992209.872363135,374730.9217559695,0.2986965197429988,0.003115318919562136,0.4471881760227109,1.497132194266862,0.6595053950717091,2.2079446912844967,0.33830998432517845
