days,date,circ_supply,network_gas_burn,day_locked_pledge,day_renewed_pledge,network_locked_pledge,network_locked,network_locked_reward,disbursed_reserve,pledge_delta,onboards_delta,renews_delta,scheduled_pledge_release,day_onboard_pledge,total_vest,network_RBP,network_QAP,day_onboarded_power_QAP,day_renewed_power_QAP,cum_simple_reward,network_baseline,capped_power,cum_capped_power,network_time,cum_baseline_reward,cum_network_reward,day_network_reward,day_pledge_per_QAP,day_rewards_per_sector,1y_return_per_sector,1y_sector_roi,duration_return_per_sector,duration_sector_roi,duration_roi_annualized
152,2021-03-16,101114349.53035876,19165705.563802157,0.0,0.0,24565174.11771606,49130348.23543212,24565174.11771606,17066618.96177341,0.0,0.0,0.0,0.0,0.0,110047243.42363423,3.817103084253872e+18,3.8181924866148925e+18,3.465312649726125e+16,0.0,15500083.999383714,4.256433910003973e+18,3.817103084253872e+18,3.061965609388768e+20,96.56924145261627,23178789.718496058,38678873.71787977,361567.6500782594,0.0,0.0032537306336893968,0.47051401476592186,inf,0.6867462839792868,inf,inf
153,2021-03-17,95830669.65406616,19193403.711378764,2513328.264170226,0.0,27078492.38188644,51778369.04761833,24699876.66573189,17066618.96177341,2513318.264170383,2513328.264170226,-9.999999843067506,9.999999843067506,2513328.264170226,110695382.08333182,3.8519661927889633e+18,3.8530471347667927e+18,3.5865451718478868e+16,0.0,15599609.221040903,4.264524699950769e+18,3.8519661927889633e+18,3.1004852713166576e+20,97.67803280124757,23440832.146917127,39040441.36795803,361567.6500782594,2.407813019270991,0.0032242974000818957,0.46785729679482924,0.1943079853170997,0.6835788051137498,0.2839002861279966,0.0868687414635767
154,2021-03-18,96339403.54849134,19256238.761583794,304573.54265368107,0.0,27383064.724325303,52218063.12404432,24834998.399719022,17066618.96177341,304572.3424388599,304573.54265368107,-1.20021482117228,1.20021482117228,304573.54265368107,111343520.7430294,3.884874781966729e+18,3.885968117354201e+18,3.542546151600987e+16,0.0,15699102.947396344,4.2726308691759334e+18,3.884874781966729e+18,3.139334019136325e+20,98.7939371972639,23704462.78192032,39403565.72931667,363124.3613586351,0.29541089350849753,0.003210746376330226,0.46522895330640496,1.5748537495724497,0.6804405892029491,2.303369998044355,0.489312175668128
155,2021-03-19,96860000.05604318,19307878.531553257,305017.45579479873,0.0,27688081.81717507,52658535.49558742,24970453.678412355,17066618.96177341,305017.09284976934,305017.45579479873,-0.362945029417001,0.362945029417001,305017.45579479873,111991659.40272698,3.916340914968068e+18,3.9174179205293015e+18,3.5414222573581028e+16,0.0,15798565.188416976,4.2807524469129805e+18,3.916340914968068e+18,3.1784974282860056e+20,99.91649155283854,23969570.530266497,39768135.718683474,364569.98936680704,0.2959353394531551,0.0031976494991311807,0.4626136633666588,1.5632254810172408,0.6773157372119383,2.2887288096903804,0.48710860832259306
156,2021-03-20,97382247.17365119,19348778.744636513,315343.3878679814,0.0,28003424.84547731,53110034.651145965,25106609.805668663,17066618.96177341,315343.0283022389,315343.3878679814,-0.3595657424883301,0.3595657424883301,315343.3878679814,112639798.06242457,3.9552959247454044e+18,3.9564828055147643e+18,3.654936654490072e+16,0.0,15897995.954066439,4.2888894624509875e+18,3.9552959247454044e+18,3.2180503875334596e+20,101.0477880693037,24236647.591169238,40134643.54523568,366507.8265522048,0.29645154834384607,0.0031829060428633996,0.4600097499472307,1.5517198426424743,0.6742037926961312,2.274246150720524,0.4849224567309094
157,2021-03-21,97859412.9580995,19438557.29932398,312803.8815345717,0.0,28316227.137895957,53559736.196786925,25243509.058890976,17066618.96177341,312802.29241864575,312803.8815345717,-1.5891159259608405,1.5891159259608405,312803.8815345717,113287936.72212215,3.9954136337093755e+18,3.9965044371604767e+18,3.619185862779415e+16,0.0,15997395.254305258,4.297041945134709e+18,3.9954136337093755e+18,3.2580045238705534e+20,102.18809686008939,24505755.51600957,40503150.77031483,368507.225079149,0.2969689852227912,0.003168221639566973,0.45741958963807217,1.5402941465247901,0.671106413660112,2.259853543819186,0.482743502579277
158,2021-03-22,98401468.26038282,19463130.293698024,314319.8789573537,0.0,28630538.25072359,54011482.69100147,25380944.440277893,17066618.96177341,314311.11282763095,314319.8789573537,-8.766129722754247,8.766129722754247,314319.8789573537,113936075.38181973,4.031757578248651e+18,4.032951369082831e+18,3.631575081941227e+16,0.0,16096763.099090919,4.30520992436468e+18,4.031757578248651e+18,3.29832209965304e+20,103.33628069843087,24776623.802398246,40873386.90148917,370236.13117434084,0.2973902111659793,0.0031543193649825546,0.45484353503289754,1.52945025745666,0.6680235437490089,2.2462862551187732,0.4806836163635533
159,2021-03-23,98742154.63720454,19713094.26819615,291296.0865600428,0.0,28921829.44597376,54440161.55930727,25518332.113333516,17066618.96177341,291291.1952501735,291296.0865600428,-4.891309869278493,4.891309869278493,291296.0865600428,114584214.04151732,4.056759166994219e+18,4.057955245049643e+18,3.3585195450659156e+16,0.0,16196099.498377645,4.3133934295973187e+18,4.056759166994219e+18,3.338889691322982e+20,104.48906325132089,25048477.9630396,41244577.46141724,371190.5599280745,0.29801396679467335,0.00314296480705618,0.4522807209749608,1.517649410326378,0.664954405081948,2.231286044187622,0.47839948175724634
160,2021-03-24,99156562.79112552,19895147.408293378,286672.0907860694,0.0,29208500.69569137,54864740.414176576,25656239.718485218,17066618.96177341,286671.2497176083,286672.0907860694,-0.8410684610914955,0.8410684610914955,286672.0907860694,115232352.7012149,4.0932359806417633e+18,4.094435844941054e+18,3.3041695280659904e+16,0.0,16295404.462116472,4.321592490345034e+18,4.0932359806417633e+18,3.3798220511294e+20,105.64965902052788,25322074.488490693,41617478.950607166,372901.4891899228,0.2981075260560954,0.0031293194205092713,0.44972800835990395,1.508610045206567,0.6618964399491941,2.220327841789019,0.4767263657791301
161,2021-03-25,99697248.71546079,19947741.700342555,308773.6246120738,0.0,29499576.534546196,55294329.77924568,25794753.2446995,17066618.96177341,291075.83885482803,308773.6246120738,-17697.78575724578,17697.78575724578,308773.6246120738,115880491.36091247,4.131724453891539e+18,4.133013910416687e+18,3.5558127750712736e+16,0.0,16394678.000255436,4.3298071361763364e+18,4.131724453891539e+18,3.421139295668315e+20,106.8185793911629,25597531.872107696,41992209.872363135,374730.9217559695,0.2983672546256951,0.003115318919562136,0.4471881760227109,1.4987843642014713,0.6588519390091001,2.2081911764601547,0.47486888448009146
162,2021-03-26,100173348.0628719,20050083.078538783,316711.95893991884,0.0,29806432.4296773,55739442.81872826,25933010.38905097,17066618.96177341,306855.89513110183,316711.95893991884,-9856.063808817029,9856.063808817029,316711.95893991884,116528630.02061006,4.1532160579238625e+18,4.1545032518598656e+18,3.639572056724813e+16,0.0,16493920.122739302,4.338037396715941e+18,4.1532160579238625e+18,3.462671456247554e+20,107.99097076434361,25873704.855016164,42367624.977755465,375415.1053923294,0.29899504330696003,0.003104863329906158,0.44466169976519043,1.4871875294222965,0.6558212503376051,2.193418469697885,0.4726016325050362
163,2021-03-27,100649257.68894362,20149608.572709914,321012.0319399142,0.0,30117655.07972784,56189933.68080959,26072278.60108176,17066618.96177341,311222.6500505378,321012.0319399142,-9789.381889376435,9789.381889376435,321012.0319399142,117176768.68030764,4.2003083127402004e+18,4.2016988732301967e+18,3.684425898370693e+16,0.0,16593130.839509735,4.3462833016448727e+18,4.2003083127402004e+18,3.504674539374956e+20,109.17400673731035,26152281.46087234,42745412.30038208,377787.3226266131,0.2993652127815378,0.0030893869255838187,0.44214497187476465,1.476941718667294,0.652800862786503,2.1806169685550114,0.4706312510244386
164,2021-03-28,101111844.60029234,20264163.20080251,321957.76337970386,0.0,30428436.617123567,56640684.50071077,26212247.883587208,17066618.96177341,310781.53739572765,321957.76337970386,-11176.225983976192,11176.225983976192,321957.76337970386,117824907.34000522,4.241574976995459e+18,4.2429723578048184e+18,3.690432728628088e+16,0.0,16692310.160505235,4.354544880700576e+18,4.241574976995459e+18,3.54709028914491e+20,110.36597460369292,26432855.83952175,43125166.000026986,379753.6996449083,0.29975846543571866,0.0030752587251899645,0.43964263861098063,1.4666562893292476,0.6497958263154229,2.167731361217445,0.4686425776099885
165,2021-03-29,101545981.48283,20399649.974193122,321116.92257340025,0.0,30747893.277821716,57100471.73478241,26352578.4569607,17066618.96177341,319456.66069814784,321116.92257340025,-1660.2618752524002,1660.2618752524002,321116.92257340025,118473045.99970281,4.2763172766904484e+18,4.277729341491675e+18,3.67607161413324e+16,0.0,16791458.0956612,4.362822163677022e+18,4.2763172766904484e+18,3.589853461911815e+20,111.56498059285208,26714980.134668127,43506438.23032933,381272.2303023413,0.30014359357797415,0.0030624691359280995,0.4371536236741344,1.4564816075628364,0.6468047781512646,2.15498445407675,0.4666699968936794
166,2021-03-30,102045826.69850145,20459111.564019248,331485.07939692715,0.0,31078908.93990261,57572425.96590678,26493517.026004165,17066618.96177341,331015.6620808953,331485.07939692715,-469.4173160318791,469.4173160318791,331485.07939692715,119121184.65940039,4.3163277832707113e+18,4.317818267363803e+18,3.791021068442421e+16,0.0,16890574.654909797,4.3711151804248146e+18,4.3163277832707113e+18,3.633016739744522e+20,112.77244265471276,26998985.952343855,43889560.607253656,383122.3769243285,0.3004399183055375,0.003048758381876812,0.43467650805051594,1.4468001139863986,0.643826349383194,2.1429454282051954,0.4648020758996907
167,2021-03-31,102554590.13529515,20508104.95831416,334590.97361110506,0.0,31412662.62892824,58047550.41338237,26634887.78445413,17066618.96177341,333753.68902562815,334590.97361110506,-837.2845854769258,837.2845854769258,334590.97361110506,119769323.31909797,4.353094730549035e+18,4.3546434612789576e+18,3.820663532018046e+16,0.0,16989659.84818011,4.379423960851299e+18,4.353094730549035e+18,3.676547687050012e+20,113.98739225921071,27284643.3779402,44274303.22612031,384742.61886665225,0.30090213956892503,0.003035760755346593,0.4322121875651563,1.4363878840620647,0.6408614327480137,2.1298001857551334,0.46275706365571745
168,2021-04-01,103050032.61325535,20570045.748602994,335463.6364848701,0.0,31747811.83926826,58523994.685186595,26776182.84591834,17066618.96177341,335149.21034001996,335463.6364848701,-314.4261448501639,314.4261448501639,335463.6364848701,120417461.97879556,4.379788433330012e+18,4.381359202699215e+18,3.824048853007513e+16,0.0,17088713.685398128,4.38774853492067e+18,4.379788433330012e+18,3.7203455713833124e+20,115.20696961416189,27571278.421077818,44659992.10647595,385688.88035564125,0.30141986215821365,0.003024670748817502,0.4297618844508886,1.42579152340435,0.6379093621922994,2.1163481318874213,0.46065838384414803
169,2021-04-02,103504732.42295319,20678730.14892894,331193.5754865562,0.0,32077809.722892653,58994696.58519796,26916886.862305317,17066618.96177341,329997.88362439343,331193.5754865562,-1195.691862162768,1195.691862162768,331193.5754865562,121065600.63849314,4.4316879935011553e+18,4.433269380691591e+18,3.800465660895935e+16,0.0,17187736.176486596,4.3960889326540795e+18,4.3960889326540795e+18,3.764306460709853e+20,116.42825216397945,27858203.380326938,45045939.55681354,385947.4503375888,0.29942974409609147,0.00299125820667534,0.4273212662319636,1.427116960347232,0.6349682289973667,2.1205916964401372,0.4613210811777566
170,2021-04-03,104038172.98504116,20710867.547603954,330187.6186917604,0.0,32406329.904446535,59462942.173225224,27056612.26877869,17066618.96177341,328520.181553882,330187.6186917604,-1667.4371378784094,1667.4371378784094,330187.6186917604,121713739.29819071,4.459153175487709e+18,4.4607590700977684e+18,3.799517477487821e+16,0.0,17286727.33136519,4.4044451841297434e+18,4.4044451841297434e+18,3.8083509125511506e+20,117.6490222049614,28144897.114541028,45431624.44590622,385684.8890926838,0.29859476256714235,0.002970801980889154,0.4249124614698277,1.4230405711630036,0.6320603218803821,2.1167830153693883,0.46072632518995804
171,2021-04-04,104485852.2242881,20825039.940921105,335667.3983885897,0.0,32739287.156417165,59934652.049289905,27195364.892872747,17066618.96177341,332957.25197062845,335667.3983885897,-2710.1464179612053,2710.1464179612053,335667.3983885897,122361877.9578883,4.4972989790667407e+18,4.4988214955012915e+18,3.880039164770808e+16,0.0,17385687.159950435,4.4128173194830525e+18,4.4128173194830525e+18,3.8524790857459814e+20,118.86928113819953,28431360.13488696,45817047.2948374,385422.84893117845,0.2972507105603003,0.0029436660831213633,0.422523427886419,1.4214379070448206,0.6291727192747713,2.1166399168190964,0.4607039697658408
172,2021-04-05,104926986.7977791,20947673.137983784,334199.769157318,0.0,33071033.738084167,60404184.26646238,27333150.52837822,17066618.96177341,331746.58166700276,334199.769157318,-2453.1874903152166,2453.1874903152166,334199.769157318,123010016.61758588,4.53920250107265e+18,4.54072432387362e+18,3.886167921075743e+16,0.0,17484615.672155667,4.4212053689066803e+18,4.4212053689066803e+18,3.896691139435048e+20,120.08903035996573,28717592.950710308,46202208.622865975,385161.3280285746,0.2954843142164786,0.0029145223353360277,0.4201605634277723,1.4219386384075638,0.6263121028800196,2.1196120157538005,0.46116814245965365
173,2021-04-06,105368064.1078625,21076098.21503193,328819.7988471532,0.0,33397745.928061213,60867720.863597415,27469974.935536206,17066618.96177341,326712.18997704773,328819.7988471532,-2107.6088701054427,2107.6088701054427,328819.7988471532,123658155.27728346,4.5730616180526285e+18,4.5746831763062784e+18,3.839704066128485e+16,0.0,17583512.877891183,4.429609362650691e+18,4.429609362650691e+18,3.940987233061555e+20,121.30827126173357,29003596.0695438,46587108.947434984,384900.32456900924,0.2942456518530173,0.00289092685553532,0.41782643687563825,1.4199918817639912,0.623480479935338,2.1189114469796184,0.4610587564841444
174,2021-04-07,105807790.20480612,21205018.288305245,330053.28425252496,0.0,33726009.34859206,61331853.1898225,27605843.84123044,17066618.96177341,328263.42053084454,330053.28425252496,-1789.8637216804348,1789.8637216804348,330053.28425252496,124306293.93698105,4.612543843655483e+18,4.614171182404338e+18,3.874803410807413e+16,0.0,17682378.787064053,4.4380293310226504e+18,4.4380293310226504e+18,3.9853675263717815e+20,122.52700523019932,29289369.997115362,46971748.78417942,384639.83674443513,0.2926740609029454,0.0028642466076783933,0.41551518295073636,1.4197198811155551,0.6206722752815274,2.1206945137763693,0.4613371302164706
175,2021-04-08,106261919.00588775,21310094.590939917,340832.46522273036,0.0,34064403.669380166,61805166.60855927,27740762.939179104,17066618.96177341,338394.32078810927,340832.46522273036,-2438.1444346210933,2438.1444346210933,340832.46522273036,124954432.59667863,4.652079326852809e+18,4.653716493106446e+18,4.022673870210687e+16,0.0,17781213.409578238,4.4464653043877315e+18,4.4464653043877315e+18,4.0298321794156587e+20,123.74523364730271,29574915.237356655,47356128.6469349,384379.8627554774,0.291122639075887,0.002837987990409337,0.4132296773172469,1.4194350485038378,0.6178905976035868,2.1224409051970747,0.4616096753934411
176,2021-04-09,106710398.37259799,21431557.260205466,329772.3966300617,0.0,34392745.742966816,62267483.63309206,27874737.890125237,17066618.96177341,328342.0735866465,329772.3966300617,-1430.3230434151458,1430.3230434151458,329772.3966300617,125602571.25637622,4.689572432841802e+18,4.691219754627105e+18,3.91050635300134e+16,0.0,17880016.755334575,4.454917313168829e+18,4.454917313168829e+18,4.074381352547347e+20,124.9629578902485,29860232.292411305,47740249.04774588,384120.40081098676,0.28975514284743986,0.002813399747615512,0.41096974284848337,1.4183345938569405,0.6151350420229109,2.1229477964668537,0.4616887627826036
177,2021-04-10,107110494.59389196,21615147.30825691,316454.0909810897,0.0,34708023.150546,62715797.47257181,28007774.32202581,17066618.96177341,315277.4075791807,316454.0909810897,-1176.6834019089622,1176.6834019089622,316454.0909810897,126250709.9160738,4.727212289273364e+18,4.728863212306465e+18,3.770357696501642e+16,0.0,17978788.834230766,4.463385387846666e+18,4.463385387846666e+18,4.119015206425813e+20,126.18017933152653,30145321.662642736,48124110.4968735,383861.4491276145,0.2883885468395313,0.0027891225373704908,0.4087334684038545,1.4173013210239829,0.6124039418623499,2.123537666712927,0.46178078614074813
178,2021-04-11,107534462.83162558,21766815.914481852,325343.496316232,0.0,35032024.46400121,63171902.294241615,28139877.830240402,17066618.96177341,324001.31345521036,325343.496316232,-1342.1828610216835,1342.1828610216835,325343.496316232,126898848.57577138,4.770423783439729e+18,4.772009470063313e+18,3.9003494871030536e+16,0.0,18077529.656161416,4.4718695589599043e+18,4.4718695589599043e+18,4.163733902015412e+20,127.3968993389331,30430183.84664284,48507713.50280426,383603.005930759,0.2866080962775207,0.002762043747743099,0.4065217281560526,1.4183888502661848,0.6096969789405963,2.127284563344054,0.4623650545224378
179,2021-04-12,108130960.15655246,21786871.764903266,283910.5751025159,0.0,35315778.870326266,63586832.8480442,28271053.977717936,17066618.96177341,283754.4063250601,283910.5751025159,-156.16877745579842,156.16877745579842,283910.5751025159,127546987.23546895,4.79073220988135e+18,4.792348375462412e+18,3.40769453445807e+16,0.0,18176239.231017925,4.4803698571052554e+18,4.4803698571052554e+18,4.2085376005864646e+20,128.61311927559117,30714819.341239635,48891058.57225756,383345.0694533065,0.2862666527703378,0.002748472201753795,0.40433691741613614,1.4124485457987388,0.6070169587063542,2.1204599027933013,0.4613005086320583
180,2021-04-13,108508729.65369327,21999054.559901554,311263.80272097536,5.000832060380448,35626798.55835629,64028106.853539504,28401308.295183208,17066618.96177341,311019.68803002796,311258.801888915,-239.1138588870799,244.11469094746036,311258.801888915,128195125.89516655,4.821951433802777e+18,4.823576849510629e+18,3.743994472044522e+16,0.0,18274917.5686886,4.488886312937588e+18,4.488886312937588e+18,4.2534264637158405e+20,129.82884049997068,30999228.641505755,49274146.21019436,383087.63793679327,0.28565135652564305,0.002728844470024095,0.4021650588577902,1.407887796330796,0.6043503886180276,2.11569234597272,0.4605559192122799
181,2021-04-14,108942883.70627514,22148952.556179024,317880.6310863789,285.5889724770552,35944377.89268645,64475024.174008064,28530646.28132161,17066618.96177341,317579.33433016005,317595.0421139018,-15.707783741734744,301.29675621879,317595.0421139018,128843264.55486412,4.879311031278502e+18,4.88097861622186e+18,3.855270270278075e+16,927712935936.0,18373564.67905865,4.4974189571700434e+18,4.4974189571700434e+18,4.298400653287541e+20,131.04406436590952,31283412.24076605,49656976.9198247,382830.70963034034,0.28305363279292234,0.002694943792299616,0.4000141846012722,1.413209859397623,0.601703318361822,2.1257572723047113,0.4621269543766118
182,2021-04-15,109385873.30912066,22285007.414989058,326339.56922734,4119.427290048663,36267619.25187803,64926692.654841125,28659073.402963094,17066618.96177341,323241.3591915815,322220.1419372913,1021.217254290197,3098.210035758466,322220.1419372913,129491403.2145617,4.922346775383114e+18,4.923914216449114e+18,3.933580949024985e+16,502889130754048.0,18472180.572010107,4.5059678205741425e+18,4.5059678205741425e+18,4.343460331493283e+20,132.2587922226331,31567370.630605612,50039551.20261572,382574.28279102594,0.2814585467374052,0.00266965501127364,0.3978921407216412,1.4136793688942977,0.5990900150185555,2.128519534983223,0.46255752626116076
183,2021-04-16,109510240.04750614,22467741.687412634,321041.8792999802,10613.002505777797,36580373.85376601,65366968.94903138,28786595.09526537,17066618.96177341,312754.6018879811,310428.87679420237,2325.7250937787626,8287.277411999034,310428.87679420237,129856462.16387677,4.951689167315665e+18,4.953377734542524e+18,3.800273293644918e+16,1299244786909180.0,18570765.257421885,4.514532933979898e+18,4.514532933979898e+18,4.3886056608330816e+20,133.47302541477495,31851104.30087808,50421869.558299966,382318.35568424314,0.2806707350852307,0.002652000186254276,0.3957959573289057,1.4101789315822868,0.5965018420135583,2.1252726681049228,0.4620513898097829
184,2021-04-17,109642799.20696074,22620962.31203711,346883.40367715515,15309.620317065705,36915094.27895474,65828311.0408502,28913216.761895455,17066618.96177341,334720.4251887245,331573.78336008947,3146.641828635024,12162.978488430681,331573.78336008947,130221521.11319184,4.99475095610196e+18,4.99644014429438e+18,4.091161749415114e+16,1888995336257540.0,18669318.745169792,4.5231143282759245e+18,4.5231143282759245e+18,4.433836804115841e+20,134.6867652823965,32134613.739712995,50803932.48488279,382062.9265828207,0.27847318546056843,0.00262738706326523,0.39371640829858773,1.4138395682421554,0.5939311893460156,2.132812853645888,0.46322625101302606
185,2021-04-18,109808351.33549432,22764146.27874498,316217.8211991517,3492.9778077747815,37227498.11348079,66266441.88869151,29038943.77521071,17066618.96177341,312403.8345260518,312724.8433913769,-321.0088653250504,3813.986673099832,312724.8433913769,130586580.06250691,5.03715070144938e+18,5.038863805141123e+18,3.888025632089535e+16,434272733233152.0,18767841.04512651,4.531712034409552e+18,4.531712034409552e+18,4.4791539244599365e+20,135.9000131610072,32417899.433523986,51185740.478650495,381807.99376770854,0.2763650453180459,0.0026035279539177824,0.39166075220154306,1.4171862861702094,0.5913850146041507,2.139869077594723,0.464323998257991
186,2021-04-19,109985373.17202705,22888870.869707115,324748.52840932086,6136.2669361771,37547526.48960066,66711307.96603906,29163781.476438396,17066618.96177341,320028.3761198705,318612.26147314376,1416.114646726769,4720.152289450331,318612.26147314376,130951639.01182197,5.074929130705781e+18,5.076556866107179e+18,3.9864695269373496e+16,767768353832960.0,18866332.167161543,4.5403260833869363e+18,4.5403260833869363e+18,4.524557185293806e+20,137.11277038158397,32700961.86701632,51567294.03417786,381553.5555273667,0.27461476554831504,0.0025824748322682716,0.3896275341115002,1.4188149473082505,0.5888625162073249,2.144322119866937,0.4650159184542242
187,2021-04-20,110139786.16501412,23036665.68715957,325878.8233893405,6215.164322282102,37867723.53921826,67155458.71507305,29287735.17585478,17066618.96177341,320197.0496175999,319663.65906705835,533.3905505415814,5681.773771740521,319663.65906705835,131316697.96113704,5.115822029727072e+18,5.117531368395637e+18,4.027139835193917e+16,782989717929984.0,18964792.121141378,4.54895650627317e+18,4.54895650627317e+18,4.5700467503565373e+20,138.32503827059136,32983801.523194913,51948593.64433629,381299.61015842855,0.2727384729806083,0.0025600927286492272,0.387614651956263,1.42119535876342,0.5863608790644973,2.149901598613803,0.46588194455872256
188,2021-04-21,110342558.87481093,23133103.799610205,330614.0439934945,8656.444040952812,38191542.845142946,67602352.99810551,29410810.152962554,17066618.96177341,323819.30592468474,321957.59995254164,1861.7059721431087,6794.738068809704,321957.59995254164,131681756.91045211,5.157161227390026e+18,5.158884055775019e+18,4.084665887130882e+16,1098240317456380.0,19063220.916929267,4.5576033341923973e+18,4.5576033341923973e+18,4.6156227836984617e+20,139.536818150001,33266418.883371867,52329639.800301135,381046.1559648439,0.2708270200216764,0.002537883403374386,0.3856230512453518,1.423872149885515,0.5838814739780159,2.1559203137533447,0.4668150014765273
189,2021-04-22,110444696.62828016,23333145.48335631,331960.1183364167,13564.736460482698,38513014.04479593,68046025.7014635,29533011.65666756,17066618.96177341,321471.1996529816,318395.381875934,3075.81777704757,10488.918683435128,318395.381875934,132046815.85976717,5.191446714363412e+18,5.193153215301812e+18,4.060735689580945e+16,1730012826828800.0,19161618.564385388,4.5662665983279206e+18,4.5662665983279206e+18,4.661285449681741e+20,140.74811133731072,33548814.427174,52710432.991559386,380793.19125825167,0.2694088671396762,0.0025194624309171102,0.3836529022782011,1.4240544728592566,0.581424124937138,2.1581476924280154,0.46716000217389664
190,2021-04-23,110541993.33439791,23540114.11202524,339568.1479462744,25722.622725147176,38833015.12489534,68487360.03035004,29654344.9054547,17066618.96177341,320001.08009940817,313845.5252211272,6155.554878280971,19567.067846866204,313845.5252211272,132411874.80908224,5.229229541666324e+18,5.23097659141623e+18,4.0293284882269336e+16,3302417533763580.0,19259985.07336687,4.574946329922322e+18,4.574946329922322e+18,4.707034912980964e+20,141.95891914556438,33830988.63255068,53090973.70591755,380540.71435816586,0.26762896512591644,0.002499586674728057,0.3816997635416196,1.4262274016642187,0.5789850492646239,2.1633870944881393,0.46797089881729237
191,2021-04-24,110726480.52488628,23654300.61271024,348688.5048822125,29473.44817968797,39159218.924520746,68934034.01208314,29774815.087562386,17066618.96177341,326203.79962540604,319215.05670252454,6988.742922881485,22484.705256806483,319215.05670252454,132776933.75839731,5.278002915401794e+18,5.279749669231591e+18,4.1340271584065256e+16,3816988975562750.0,19358320.45372756,4.583642560277566e+18,4.583642560277566e+18,4.7528713385837396e+20,143.1692428833711,34112941.97578139,53471262.42950895,380288.7235913947,0.2653138310695747,0.0024748561703689057,0.37976561831352396,1.4313826640041845,0.5765657407781367,2.173146188624221,0.4694789194843014
192,2021-04-25,110982601.68448466,23706812.58346123,338203.00146786426,28388.605025780966,39476069.687184915,69370497.0483413,29894427.361156378,17066618.96177341,316850.7626641682,309814.3964420833,7036.366222084923,21352.238803696044,309814.3964420833,133141992.70771238,5.32018231174706e+18,5.321931136224559e+18,4.0393529124333384e+16,3701299736477700.0,19456624.715318352,4.5923553207551186e+18,4.5923553207551186e+18,4.798794891791291e+20,144.3790838549243,34394674.931483045,53851299.6468014,380037.21729245037,0.2635358146504979,0.002453616745881993,0.3778556439153769,1.4337923838416056,0.5741710527494538,2.178721148436395,0.4703390009707258
193,2021-04-26,111174898.9707749,23823277.727897864,337491.30836420815,27087.611106245156,39793392.90623032,69806579.76073277,30013186.854502425,17066618.96177341,317323.2190454099,310403.697257963,6919.521787446859,20168.0893187983,310403.697257963,133507051.65702745,5.353275825036722e+18,5.354982047615746e+18,4.065017664799407e+16,3547368108589060.0,19554897.867986903,4.601084642776059e+18,4.601084642776059e+18,4.8448057382190514e+20,145.58844336002065,34676187.97261779,54231085.84060469,379786.1938032955,0.26237007328650275,0.002436862372054053,0.37596697108011995,1.4329643864129722,0.571797491175552,2.1793548479561573,0.470436701813828
